"categoria"|"descricao"|"receita_total"|"valor_total"|"rentabilidade_produto"|"pl_total_mes_atual"|"rentabilidade_cdi_mes_atual"|"data_posicao"
Renda Fixa|CRI DURLI COUROS - FEV/2027|1689.274742972792|7706.01318359375|0.21918669434338373|4346045.5||2023-10-27
Custodia Remunerada|B3SA3|1689.274742972792|40769.67|0.041433578181883986|4346045.5||2023-10-27
Renda Fixa|CRI MRV - SET/2032|1689.274742972792|5051.76171875|0.33432701500729006|4346045.5||2023-10-27
Custodia Remunerada|ITUB4|1689.274742972792|39311.9|0.04296998550025035|4346045.5||2023-10-27
Renda Fixa|DEB PETRO RIO JAGUAR PETROLEO - AGO/2032|1689.274742972792|4122.791015625|0.4096412103746645|4346045.5||2023-10-27
COE|MS Morgan Stanley Global Opportunity: Alta Alavancada - 3,5 anos - 16.07.2021|1689.274742972792|10000.0|0.1689105832389553|4346045.5||2023-10-27
Renda Fixa|NTN-B - AGO/2030|1689.274742972792|8571.5419921875|0.197056455892814|4346045.5||2023-10-27
COE|XP Bolsa Americana - Call Spread Alavancado (2) - 5 anos - 28.05.2020|1689.274742972792|44471.984375|0.037984290164309265|4346045.5||2023-10-27
Renda Fixa|CRA AGROINSUMOS - MAI/2030|1689.274742972792|9845.56640625|0.17155977761959168|4346045.5||2023-10-27
COE|XP Índice de Ações Globais - IPCA + Alta Ilimitada - 5y - 28.10.2021|1689.274742972792|33787.390625|0.04999571485132823|4346045.5||2023-10-27
Renda Fixa|DEB AMBIPAR - JAN/2028|1689.274742972792|19638.228515625|0.08601533108231835|4346045.5||2023-10-27
Fundos de Investimento|XP Crédito Estruturado 120 FIC FIM CP|1689.274742972792|37271.44140625|0.04532235290306278|4346045.5||2023-10-27
Renda Fixa|CDB FIBRA - OUT/2026|1689.274742972792|37643.21484375|0.044874750343033364|4346045.5||2023-10-27
Fundos de Investimento|XP Crédito Estruturado 360 FIC FIM CP|1689.274742972792|122054.109375|0.01384026241607546|4346045.5||2023-10-27
Renda Fixa|CRI TRADIMAQ - JUL/2029|1689.274742972792|3741.859619140625|0.4513326479929953|4346045.5||2023-10-27
Fundos de Investimento|Trend Investback FIC FIRF Simples|1689.274742972792|58.0099983215332|28.626924097985654|4346045.5||2023-10-27
Renda Fixa|CRI MOVIDA - JUN/2028|1689.274742972792|77094.5625|0.02191143936426681|4346045.5||2023-10-27
Fundos de Investimento|XP Debêntures Incentivadas CP FIC FIM|1689.274742972792|31639.33984375|0.05338990514371731|4346045.5||2023-10-27
Renda Fixa|CRA BRASKEM - DEZ/2028|1689.274742972792|26897.888671875|0.06280091209638217|4346045.5||2023-10-27
Proventos|ITUB4|1689.274742972792|21.079999923706055|76.5070085511691|4346045.5||2023-10-27
Renda Fixa|CRA FS BIOENERGIA - FEV/2029|1689.274742972792|5267.51025390625|0.32063613081521614|4346045.5||2023-10-27
Proventos|ITUB4|1689.274742972792|321.6099853515625|5.236275439930707|4346045.5||2023-10-27
Renda Fixa|DEB METRORIO - DEZ/2031|1689.274742972792|18045.017578125|0.09360928169661627|4346045.5||2023-10-27
Renda Fixa|DEB CSN MINERACAO - JUL/2037|1689.274742972792|24335.84765625|0.0694122249041143|4346045.5||2023-10-27
Renda Fixa|CRA AGROINSUMOS - MAI/2030|1689.274742972792|5390.740234375|0.3133078875356111|4346045.5||2023-10-27
Renda Fixa|CRA MASUTTI - OUT/2026|1689.274742972792|4330.767578125|0.3899735414022357|4346045.5||2023-10-27
Renda Fixa|CDB BS2 - AGO/2026|1689.274742972792|37125.92578125|0.04549998976284529|4346045.5||2023-10-27
Renda Fixa|CDB FIBRA - JUL/2025|1689.274742972792|10862.4921875|0.15550015720695634|4346045.5||2023-10-27
Renda Fixa|NTN-B - MAI/2055|1689.274742972792|68197.7109375|0.02476989256469833|4346045.5||2023-10-27
Renda Fixa|CRA KLABIN - MAI/2034|1689.274742972792|9477.806640625|0.1782159724339948|4346045.5||2023-10-27
Renda Fixa|CRI BELENUS - ABR/2029|1689.274742972792|4178.35302734375|0.4041952742255984|4346045.5||2023-10-27
Renda Fixa|CDB BANCO MASTER S/A - DEZ/2026|1689.274742972792|30793.4296875|0.05485650359871734|4346045.5||2023-10-27
Renda Fixa|CDB OMNI FINANCEIRA - DEZ/2023|1689.274742972792|18600.7421875|0.09081271667704066|4346045.5||2023-10-27
Renda Fixa|CDB BANCO PAN S/A - NOV/2026|1689.274742972792|96002.9609375|0.017595885903838225|4346045.5||2023-10-27
Renda Fixa|CDB FACTA FINANCEIRA - SET/2028|1689.274742972792|24306.767578125|0.06949526473558193|4346045.5||2023-10-27
Renda Fixa|CRA FS BIO - DEZ/2029|1689.274742972792|5308.65771484375|0.3181513449068916|4346045.5||2023-10-27
COE|XP Eletrobras 2030 RF Pre - Cupom Semestral - EXCLUSIVO - 6y05m - 22.09.2023|1689.274742972792|20216.72265625|0.08355415551467062|4346045.5||2023-10-27
Renda Fixa|CRA OLFAR - MAI/2026|1689.274742972792|4858.7705078125|0.3476038097389861|4346045.5||2023-10-27
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-27
Renda Fixa|CDB PINE - OUT/2026|1689.274742972792|31497.623046875|0.05363011394050084|4346045.5||2023-10-27
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-27
Renda Fixa|DEB MOVIDA - JUN/2029|1689.274742972792|5303.71044921875|0.31844805840846213|4346045.5||2023-10-27
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-27
Renda Fixa|NTN-B - MAI/2045|1689.274742972792|51275.76171875|0.03294425557211206|4346045.5||2023-10-27
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-27
Renda Fixa|CDB OMNI FINANCEIRA - DEZ/2023|1689.274742972792|17360.693359375|0.09729896203129369|4346045.5||2023-10-27
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-27
Renda Fixa|DEB VIARONDON - DEZ/2034|1689.274742972792|24953.623046875|0.0676938593622369|4346045.5||2023-10-27
COE|MS MAP Trend - Bidirecional Alavancado - 5,5 anos - 14.05.2021|1689.274742972792|15340.7861328125|0.11010939198010508|4346045.5||2023-10-27
Renda Fixa|CRA VALE DO TIJUCO - JAN/2029|1689.274742972792|5491.99853515625|0.307532349073299|4346045.5||2023-10-27
COE|XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 30.08.2021|1689.274742972792|42488.28515625|0.039757664473776315|4346045.5||2023-10-27
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - FEV/2025|1689.274742972792|5532.4619140625|0.30528352217980254|4346045.5||2023-10-27
COE|XP COE Cannabis - Alta Limitada - 5y - 27.04.2021|1689.274742972792|5000.0|0.3377873911163351|4346045.5||2023-10-27
Renda Fixa|CDB BANCO MASTER S/A - JUN/2029|1689.274742972792|19676.921875|0.08584619624488635|4346045.5||2023-10-27
COE|XP Autocall Tech FANG - 5,5 anos - Obs. SEM - 28.07.2021|1689.274742972792|9000.0|0.18767634073689501|4346045.5||2023-10-27
Renda Fixa|DEB RODOVIAS DO TIETÊ - JUN/2028|1689.274742972792|0|1689.274742972792|4346045.5||2023-10-27
COE|XP MAN Multimercado - IPCA + Alta Ilimitada - 5y - 25.05.2023|1689.274742972792|5038.09765625|0.335233579146374|4346045.5||2023-10-27
Renda Fixa|CDB BS2 - OUT/2025|1689.274742972792|11272.3115234375|0.1498472511347484|4346045.5||2023-10-27
Fundos de Investimento|Absolute Hedge FIC FIM|1689.274742972792|49916.5390625|0.03384130657678677|4346045.5||2023-10-27
Renda Fixa|CDB BANCO C6 S.A. - OUT/2025|1689.274742972792|1419.1790771484375|1.1894800945558703|4346045.5||2023-10-27
Fundos de Investimento|Kapitalo Kappa FIN FIC FIM|1689.274742972792|89112.3984375|0.018956461907998837|4346045.5||2023-10-27
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|1689.274742972792|1360.578857421875|1.2406734532962733|4346045.5||2023-10-27
Fundos de Investimento|Gávea Macro Advisory FIC FIM|1689.274742972792|92225.5390625|0.018316579589178834|4346045.5||2023-10-27
Renda Fixa|DEB AES BRASIL - CAJUINA - JUN/2044|1689.274742972792|5853.1123046875|0.28856206629656855|4346045.5||2023-10-27
Fundos de Investimento|Hashdex 20 Nasdaq Crypto Index FIC FIM|1689.274742972792|45425.2890625|0.037187161395653395|4346045.5||2023-10-27
Tesouro Direto|NTN-B|1689.274742972792|49093.07|0.034408936618471275|4346045.5||2023-10-27
Fundos de Investimento|Hashdex 40 Nasdaq Crypto Index FIC FIM|1689.274742972792|30458.140625|0.05546035470174372|4346045.5||2023-10-27
Tesouro Direto|NTNB PRINC|1689.274742972792|31029.01|0.054440032180872386|4346045.5||2023-10-27
Fundos de Investimento|Morgan Stanley Risco Dinâmico Advisory FIC FIM IE|1689.274742972792|20838.990234375|0.08105928668749465|4346045.5||2023-10-27
Tesouro Direto|NTN-B|1689.274742972792|17839.66|0.09468678529677668|4346045.5||2023-10-27
Fundos de Investimento|MS Global Opportunities Dólar Advisory FIC FIA IE|1689.274742972792|12999.73046875|0.12993690985543624|4346045.5||2023-10-27
Tesouro Direto|NTN-B|1689.274742972792|18818.13|0.08976370018023107|4346045.5||2023-10-27
Fundos de Investimento|JP Morgan Global Income FIC FIM IE Classe A|1689.274742972792|30976.75|0.05453187345668397|4346045.5||2023-10-27
Tesouro Direto|NTN-B|1689.274742972792|53722.15|0.03144407472333234|4346045.5||2023-10-27
Fundos de Investimento|Principal Global High Yield FIM IE|1689.274742972792|21868.5703125|0.07724316110624507|4346045.5||2023-10-27
Renda Fixa|DEB ZILOR - JUL/2034|1689.274742972792|1041.7022705078125|1.6200930896123287|4346045.5||2023-10-27
Proventos|CPLE6|1689.274742972792|149.27999877929688|11.240848793548917|4346045.5||2023-10-27
Renda Fixa|DEB CSN MINERACAO - JUL/2032|1689.274742972792|5339.46435546875|0.3163160786276831|4346045.5||2023-10-27
Proventos|CMIG4|1689.274742972792|27.68000030517578|58.900792363936425|4346045.5||2023-10-27
Renda Fixa|CDB BANCO MASTER S/A - JURO MENSAL - OUT/2031|1689.274742972792|9014.33203125|0.18737798420704085|4346045.5||2023-10-27
Renda Fixa|CRA VAMOS - FEV/2024|1689.274742972792|1253.5562744140625|1.3465117328130727|4346045.5||2023-10-27
Renda Fixa|CDB FACTA FINANCEIRA - SET/2027|1689.274742972792|12951.1572265625|0.1304241998783337|4346045.5||2023-10-27
Renda Fixa|CRI BELENUS - ABR/2029|1689.274742972792|5183.052734375|0.32585986862582605|4346045.5||2023-10-27
Renda Fixa|CRI NATURA - SET/2029|1689.274742972792|5602.83935546875|0.30144953054805895|4346045.5||2023-10-27
Renda Fixa|DEB MOVIDA - JUN/2032|1689.274742972792|23966.62109375|0.07048153575046719|4346045.5||2023-10-27
Renda Fixa|DEB AEGEA - OUT/2028|1689.274742972792|6818.82275390625|0.24770068137111206|4346045.5||2023-10-27
Renda Fixa|CDB BANCO C6 S.A. - NOV/2025|1689.274742972792|9966.5341796875|0.16947769754482586|4346045.5||2023-10-27
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|1689.274742972792|50061.765625|0.033743136678194494|4346045.5||2023-10-27
Renda Fixa|DEB UNIDAS - ABR/2027|1689.274742972792|4983.60791015625|0.3388982189613865|4346045.5||2023-10-27
Renda Fixa|DEB RODOVIAS DO TIETÊ - JUN/2028|1689.274742972792|0|1689.274742972792|4346045.5||2023-10-27
Renda Fixa|DEB PETRO RIO JAGUAR PETROLEO - AGO/2032|1689.274742972792|7769.4091796875|0.21739842830782935|4346045.5||2023-10-27
Renda Fixa|CDB BANCO PAN S/A - DEZ/2026|1689.274742972792|3827.705322265625|0.44121304743640305|4346045.5||2023-10-27
Renda Fixa|CRA NORTOX - JUN/2025|1689.274742972792|5706.80419921875|0.2959587757414681|4346045.5||2023-10-27
Renda Fixa|DEB ENGIE - SET/2046|1689.274742972792|23653.90625|0.07141329266408705|4346045.5||2023-10-27
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|1689.274742972792|48543.51953125|0.03479846456993647|4346045.5||2023-10-27
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|1689.274742972792|73162.9140625|0.023088906117430176|4346045.5||2023-10-27
Renda Fixa|CDB BANCO XP S.A. - JUN/2026|1689.274742972792|52079.76953125|0.03243567171101758|4346045.5||2023-10-27
Renda Fixa|DEB PETROBRAS - SET/2034|1689.274742972792|83734.375|0.020173967608944153|4346045.5||2023-10-27
Renda Fixa|NTN-B - MAI/2045|1689.274742972792|123916.421875|0.013632261851580682|4346045.5||2023-10-27
Renda Fixa|CRA JSL - MAI/2025|1689.274742972792|5040.298828125|0.33508720680243437|4346045.5||2023-10-27
Renda Fixa|CDB BANCO MASTER S/A - SET/2029|1689.274742972792|7094.5634765625|0.23807478413133357|4346045.5||2023-10-27
Renda Fixa|CDB BANCO MASTER S/A - MAR/2027|1689.274742972792|23707.978515625|0.07125042278221747|4346045.5||2023-10-27
Renda Fixa|CDB Original - JUN/2026|1689.274742972792|49265.41796875|0.03428856435319307|4346045.5||2023-10-27
Renda Fixa|DEB EQUATORIAL GOIAS - ABR/2031|1689.274742972792|111352.1171875|0.01517043065914658|4346045.5||2023-10-27
Renda Fixa|DEB CSN MINERACAO - JUL/2032|1689.274742972792|5661.80810546875|0.29831043388904643|4346045.5||2023-10-27
Renda Fixa|DEB CSN MINERACAO - JUL/2037|1689.274742972792|12679.9931640625|0.13321312622107065|4346045.5||2023-10-27
Renda Fixa|CRA MASUTTI - OUT/2026|1689.274742972792|15088.0859375|0.11195341785247169|4346045.5||2023-10-27
Renda Fixa|CDB MASTER - JUROS MENSAL - JURO MENSAL - FEV/2031|1689.274742972792|12006.6572265625|0.14068312503424035|4346045.5||2023-10-27
Renda Fixa|CDB AGIBANK - JUL/2025|1689.274742972792|1275.031982421875|1.3238498456493175|4346045.5||2023-10-27
Renda Fixa|CDB AGIBANK - JUL/2027|1689.274742972792|32987.31640625|0.051208273928545815|4346045.5||2023-10-27
Renda Fixa|CDB BANCO RODOBENS S/A - OUT/2028|1689.274742972792|16538.009765625|0.10213880800069502|4346045.5||2023-10-27
Renda Fixa|CRA UBYFOL - OUT/2025|1689.274742972792|2293.708740234375|0.7361608527277645|4346045.5||2023-10-27
Renda Fixa|CDB WILL FINANCEIRA - SET/2025|1689.274742972792|20320.75390625|0.08312642455793404|4346045.5||2023-10-27
Saldo Projetado|Saldo CC|1689.274742972792|2028.75|0.8322575405704111|4346045.5||2023-10-27
Renda Fixa|CRA BEM BRASIL - JUL/2025|1689.274742972792|725.4154663085938|2.3254939099206338|4346045.5||2023-10-27
Custodia Remunerada|MULT3|1689.274742972792|8756.79|0.1928882449765057|4346045.5||2023-10-27
Renda Fixa|CDB AGIBANK - JUL/2026|1689.274742972792|1184.10107421875|1.4254267249621781|4346045.5||2023-10-27
Custodia Remunerada|RRRP3|1689.274742972792|375.72|4.48416527652578|4346045.5||2023-10-27
Renda Fixa|DEB BRK MACEIO - JUN/2042|1689.274742972792|33746.375|0.05005647825861395|4346045.5||2023-10-27
Custodia Remunerada|SQIA3|1689.274742972792|40875.0|0.04132681140455994|4346045.5||2023-10-27
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - JAN/2026|1689.274742972792|24111.736328125|0.0700573638754731|4346045.5||2023-10-27
Custodia Remunerada|VALE3|1689.274742972792|8689.44|0.19438310867721217|4346045.5||2023-10-27
Renda Fixa|DEB MOVIDA - JUN/2032|1689.274742972792|7653.73193359375|0.22068372316987328|4346045.5||2023-10-27
Custodia Remunerada|VAMO3|1689.274742972792|7211.88|0.23420252977628797|4346045.5||2023-10-27
Renda Fixa|CRI AIZ - AGO/2026|1689.274742972792|10306.37109375|0.16388997035307135|4346045.5||2023-10-27
Fundos de Investimento|Western Asset FIA BDR Nivel I|1689.274742972792|15225.7998046875|0.11094089136528587|4346045.5||2023-10-27
Renda Fixa|DEB MOVIDA - JUN/2032|1689.274742972792|5404.46142578125|0.3125125886415222|4346045.5||2023-10-27
Fundos de Investimento|Kijani Asatala FIAgro - KJNT11|1689.274742972792|58309.73046875|0.028970220907764334|4346045.5||2023-10-27
Renda Fixa|CDB BANCO PAN S/A - MAI/2025|1689.274742972792|1271.3084716796875|1.3277241962734323|4346045.5||2023-10-27
Fundos de Investimento|Jive Distressed & SS IV Adv Qualificado -Trend PE XV FIC FIR|1689.274742972792|36042.83984375|0.0468672247545155|4346045.5||2023-10-27
Renda Fixa|CDB BS2 - AGO/2026|1689.274742972792|2600.482421875|0.6493508196589155|4346045.5||2023-10-27
Fundos de Investimento|Jive Distressed & Special Sits IV Advisory Qualificado FIC FIM CP|1689.274742972792|18764.75|0.0900190369674962|4346045.5||2023-10-27
Renda Fixa|DEB RUMO - FEV/2029|1689.274742972792|84193.9375|0.0200638517366058|4346045.5||2023-10-27
Fundos de Investimento|M Global Opportunity Advisory FIC FIA IE|1689.274742972792|7780.22021484375|0.21709638030167397|4346045.5||2023-10-27
Renda Fixa|NTN-B - MAI/2045|1689.274742972792|29774.650390625|0.056733428852478326|4346045.5||2023-10-27
Fundos de Investimento|Trend Bolsa Americana Alavancado FIA|1689.274742972792|9507.08984375|0.1776670993578391|4346045.5||2023-10-27
Renda Fixa|CRI ILUMISOL - AGO/2029|1689.274742972792|9808.0283203125|0.1722163182539343|4346045.5||2023-10-27
Fundos de Investimento|Trend Bolsas Europeias FIM|1689.274742972792|9979.0|0.169266006309899|4346045.5||2023-10-27
Renda Fixa|DEB METRORIO - DEZ/2031|1689.274742972792|33141.47265625|0.0509700878535455|4346045.5||2023-10-27
Fundos de Investimento|J Asia Growth Advisory FIA IE|1689.274742972792|7199.60009765625|0.23460193873600066|4346045.5||2023-10-27
Renda Fixa|CDB MASTER - JUROS MENSAL - JURO MENSAL - JUL/2031|1689.274742972792|9570.2626953125|0.17649444976576703|4346045.5||2023-10-27
Fundos de Investimento|Neuberger Berman US MultiCap Opportunities Dólar Advisory FIC FIA IE|1689.274742972792|59288.44921875|0.028491995881765875|4346045.5||2023-10-27
Renda Fixa|CRA JBS - DEZ/2031|1689.274742972792|3326.357666015625|0.5076925634494922|4346045.5||2023-10-27
Proventos|CPLE6|1689.274742972792|136.1199951171875|12.319682053146803|4346045.5||2023-10-27
Proventos|CMIG4|1689.274742972792|27.68000030517578|58.900792363936425|4346045.5||2023-10-27
Produtos Estruturados|COLLAR UI BIDIRECIONAL - BOVA11|1689.274742972792|19295.0|0.08754533286550539|4346045.5||2023-10-27
Produtos Estruturados|Fence Travada - BOVA11|1689.274742972792|2107.55|0.801154700136488|4346045.5||2023-10-27
Proventos|HYPE3|1689.274742972792|50.52000045776367|32.78871754587166|4346045.5||2023-10-27
Proventos|MULT3|1689.274742972792|60.06999969482422|27.66128625207707|4346045.5||2023-10-27
Renda Fixa|CDB BANCO MASTER S/A - OUT/2025|1689.274742972792|25814.94921875|0.06543531398589364|4346045.5||2023-10-27
Renda Fixa|CRI AIZ - OUT/2026|1689.274742972792|8029.8603515625|0.21034791653974202|4346045.5||2023-10-27
Renda Fixa|CRA UBYFOL - JUL/2028|1689.274742972792|4234.35498046875|0.3988508048942407|4346045.5||2023-10-27
Renda Fixa|DEB RGE - CPFL ENERGIA - AGO/2025|1689.274742972792|21848.9140625|0.07731264929192634|4346045.5||2023-10-27
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - JAN/2026|1689.274742972792|1321.746826171875|1.2770960470656922|4346045.5||2023-10-27
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - DEZ/2025|1689.274742972792|1302.8790283203125|1.2955762814507072|4346045.5||2023-10-27
Renda Fixa|NTN-B - AGO/2028|1689.274742972792|4256.0224609375|0.3968207258649917|4346045.5||2023-10-27
Renda Fixa|CDB BANCO CNH CAPITAL S/A - JUN/2027|1689.274742972792|7899.72314453125|0.21381267411478405|4346045.5||2023-10-27
Renda Fixa|CRI TRADIMAQ - JUL/2029|1689.274742972792|5680.53466796875|0.29732719092546483|4346045.5||2023-10-27
Renda Fixa|CDB BANCO C6 CONSIGNADO S.A. - DEZ/2025|1689.274742972792|6665.0810546875|0.25341347174062884|4346045.5||2023-10-27
Renda Fixa|DEB COPEL DISTRIBUICAO - JUN/2031|1689.274742972792|5582.01904296875|0.30257370250245935|4346045.5||2023-10-27
Renda Fixa|CDB BANCO PAN S/A - OUT/2026|1689.274742972792|1359.2803955078125|1.2418577438529952|4346045.5||2023-10-27
Renda Fixa|CDB WILL FINANCEIRA - FEV/2025|1689.274742972792|5516.73486328125|0.306153663564803|4346045.5||2023-10-27
Renda Fixa|DEB ETB ALUPAR - FEV/2029|1689.274742972792|12462.17578125|0.1355412755643061|4346045.5||2023-10-27
Renda Fixa|CRA MANTIQUEIRA - JUL/2026|1689.274742972792|10635.787109375|0.15881437934241507|4346045.5||2023-10-27
Renda Fixa|CRI AIZ - AGO/2026|1689.274742972792|5997.345703125|0.2816234386245392|4346045.5||2023-10-27
Renda Fixa|NTN-F - JAN/2031|1689.274742972792|10567.47265625|0.15984095317441976|4346045.5||2023-10-27
Renda Fixa|DEB MOVIDA - JUN/2028|1689.274742972792|12952.6650390625|0.13040901844216982|4346045.5||2023-10-27
Renda Fixa|CRA USINA CORURIPE - DEZ/2025|1689.274742972792|5522.75634765625|0.3058199233732598|4346045.5||2023-10-27
Renda Fixa|CRA UBYFOL - JUL/2028|1689.274742972792|5350.17138671875|0.31568316932727275|4346045.5||2023-10-27
Renda Fixa|CRA JBS - ABR/2028|1689.274742972792|5435.9892578125|0.3107004010621218|4346045.5||2023-10-27
Renda Fixa|CDB FIBRA - ABR/2025|1689.274742972792|3840.609130859375|0.43973103078159803|4346045.5||2023-10-27
Custodia Remunerada|ITUB4|1689.274742972792|39311.9|0.04296998550025035|4346045.5||2023-10-26
Ações|ABCB10|1689.274742972792|1201.8400000000001|1.4044051935193307|4346045.5||2023-10-26
Custodia Remunerada|MULT3|1689.274742972792|8756.79|0.1928882449765057|4346045.5||2023-10-26
Ações|ABCB4|1689.274742972792|23280.04|0.07256010654905416|4346045.5||2023-10-26
Custodia Remunerada|RRRP3|1689.274742972792|375.72|4.48416527652578|4346045.5||2023-10-26
Ações|ALUP11|1689.274742972792|22605.778335|0.07472425827069057|4346045.5||2023-10-26
Custodia Remunerada|SQIA3|1689.274742972792|40875.0|0.04132681140455994|4346045.5||2023-10-26
Ações|B3SA3|1689.274742972792|26230.86|0.06439782550580828|4346045.5||2023-10-26
Custodia Remunerada|VALE3|1689.274742972792|8689.44|0.19438310867721217|4346045.5||2023-10-26
Ações|BBSE3|1689.274742972792|7702.881642|0.21927579127945174|4346045.5||2023-10-26
Custodia Remunerada|VAMO3|1689.274742972792|7211.88|0.23420252977628797|4346045.5||2023-10-26
Ações|BEEF3|1689.274742972792|10784.59995|0.1566231596576871|4346045.5||2023-10-26
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-26
Ações|BOVA11|1689.274742972792|0.0|1689.274742972792|4346045.5||2023-10-26
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-26
Ações|CMIG4|1689.274742972792|7904.249567999999|0.21369024828904581|4346045.5||2023-10-26
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-26
Ações|CPLE6|1689.274742972792|8227.35777|0.20529913625435273|4346045.5||2023-10-26
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-26
Ações|CSUD3|1689.274742972792|5976.0|0.2826292024381449|4346045.5||2023-10-26
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-26
Ações|ITUB4|1689.274742972792|30607.651928|0.05518945254258281|4346045.5||2023-10-26
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-26
Ações|MRVE3|1689.274742972792|5117.73984|0.33001769884300114|4346045.5||2023-10-26
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-26
Ações|MULT3|1689.274742972792|8271.020052|0.20421550387373166|4346045.5||2023-10-26
Derivativos de Balção|BOV|1689.274742972792|||4346045.5||2023-10-26
Ações|RRRP3|1689.274742972792|9076.963701|0.18608520573691065|4346045.5||2023-10-26
COE|XP Bolsa Americana - Call Spread Alavancado (2) - 5 anos - 28.05.2020|1689.274742972792|45785.68386|0.03689445490610361|4346045.5||2023-10-26
Ações|SQIA3|1689.274742972792|6570.0|0.2570803139511173|4346045.5||2023-10-26
COE|XP COE Cannabis - Alta Limitada - 5y - 27.04.2021|1689.274742972792|5000.0|0.3377873911163351|4346045.5||2023-10-26
Ações|STBP3|1689.274742972792|0.0|1689.274742972792|4346045.5||2023-10-26
COE|XP Dragões Asiáticos (China e Taiwan) - Alta Limitada - 5y10m - 29.04.2021|1689.274742972792|5000.0|0.3377873911163351|4346045.5||2023-10-26
Ações|VALE3|1689.274742972792|8935.514346|0.1890306083074677|4346045.5||2023-10-26
COE|MS MAP Trend - Bidirecional Alavancado - 5,5 anos - 14.05.2021|1689.274742972792|15167.97992|0.11136376683744677|4346045.5||2023-10-26
Ações|VAMO3|1689.274742972792|10542.779620000001|0.1602152931732835|4346045.5||2023-10-26
COE|MS Morgan Stanley Global Opportunity: Alta Alavancada - 3,5 anos - 16.07.2021|1689.274742972792|10000.0|0.1689105832389553|4346045.5||2023-10-26
Ações|VBBR3|1689.274742972792|4039.1100720000004|0.41812592054863|4346045.5||2023-10-26
COE|XP Autocall Tech FANG - 5,5 anos - Obs. SEM - 28.07.2021|1689.274742972792|9000.0|0.18767634073689501|4346045.5||2023-10-26
Fundos de Investimento|Neuberger Berman US MultiCap Opportunities Dólar Advisory FIC FIA IE|1689.274742972792|61794.38|0.02733658637543441|4346045.5||2023-10-26
COE|XP MAP Trend - Bidirecional Alavancado - 5,5 anos - 29.07.2021|1689.274742972792|5838.4448|0.28928687586408763|4346045.5||2023-10-26
Proventos|CMIG4|1689.274742972792|27.68000030517578|58.900792363936425|4346045.5||2023-10-26
COE|XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 30.08.2021|1689.274742972792|42521.8319|0.03972629920193044|4346045.5||2023-10-26
Proventos|ITUB4|1689.274742972792|21.08|76.50700828681124|4346045.5||2023-10-26
COE|XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 29.09.2021|1689.274742972792|11395.6556|0.14822547967254462|4346045.5||2023-10-26
Proventos|CPLE6|1689.274742972792|136.12|12.319681614445681|4346045.5||2023-10-26
COE|XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 06.10.2021|1689.274742972792|22763.9454|0.07420508651748367|4346045.5||2023-10-26
Proventos|ITUB4|1689.274742972792|321.61|5.236275202172257|4346045.5||2023-10-26
COE|XP Global Opportunity - IPCA + Alta Ilimitada - 5y - 27.10.2021|1689.274742972792|22543.6754|0.07493009826048735|4346045.5||2023-10-26
Proventos|CMIG4|1689.274742972792|27.68|58.90079299068312|4346045.5||2023-10-26
COE|XP Índice de Ações Globais - IPCA + Alta Ilimitada - 5y - 28.10.2021|1689.274742972792|33807.7422|0.04996561933536799|4346045.5||2023-10-26
Proventos|MULT3|1689.274742972792|60.07|27.66128611384955|4346045.5||2023-10-26
COE|XP MAN Multimercado - IPCA + Alta Ilimitada - 5y - 25.05.2023|1689.274742972792|5052.49985|0.3342781820747045|4346045.5||2023-10-26
Proventos|CMIG4|1689.274742972792|27.68|58.90079299068312|4346045.5||2023-10-26
COE|XP Eletrobras 2030 RF Pre - Cupom Semestral - EXCLUSIVO - 6y05m - 22.09.2023|1689.274742972792|20127.7816|0.08392334799701896|4346045.5||2023-10-26
Proventos|HYPE3|1689.274742972792|50.52|32.788717837204814|4346045.5||2023-10-26
Fundos Imobiliarios|AFHI11|1689.274742972792|3434.9|0.49165422246654206|4346045.5||2023-10-26
